Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,117549,-,-,-,37.33,-121.9,-8,24,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2016,3,25,15,0,92,866,627,92,866,627,2,10,51.86,4,0.13,2.7,1.697,300.3,64.54,19,1010,35.9647,28.1872,N/A
2016,3,25,15,30,87,832,539,87,832,539,2,10,57.07,4,0.13,2.6,1.693,300.3,68.77,18,1010,30.1963,23.6192,N/A
2016,3,25,16,0,82,780,441,82,780,441,0,10,62.57,0,0.13,2.6,1.69,292.40000000000003,70.44,18,1010,23.9262,18.6575,N/A
2016,3,25,16,30,73,716,338,73,716,338,0,10,68.26,0,0.13,2.3000000000000003,1.676,292.40000000000003,75.09,17,1010,17.5680,13.6322,N/A
2016,3,25,17,0,65,606,231,65,606,231,1,11,74.09,0,0.13,2.1,1.663,283.3,83.21000000000001,16,1010,11.3882,8.7658,N/A
2016,3,25,17,30,48,461,129,48,461,129,1,11,80,0,0.13,1.8,1.657,283.3,94.8,14,1010,6.1511,4.6875,N/A
2016,3,25,18,0,25,206,40,25,206,40,1,10,85.95,0,0.13,1.6,1.6520000000000001,277.6,97.94,13,1010,0.0000,0.0000,N/A
2016,3,25,18,30,0,0,0,0,0,0,0,9,91.91,0,0.13,1.6,1.683,277.6,100,12,1010,0.0000,0.0000,N/A
2016,3,25,19,0,0,0,0,0,0,0,0,9,97.83,0,0.13,1.6,1.715,273.6,100,11,1020,0.0000,0.0000,N/A
2016,3,25,19,30,0,0,0,0,0,0,0,9,103.67,0,0.13,1.4000000000000001,1.754,273.6,100,11,1020,0.0000,0.0000,N/A
2016,3,25,20,0,0,0,0,0,0,0,0,9,109.38,0,0.13,1.3,1.793,269.2,100,11,1020,0.0000,0.0000,N/A
2016,3,25,20,30,0,0,0,0,0,0,0,9,114.92,0,0.13,1.2000000000000002,1.81,269.2,100,10,1010,0.0000,0.0000,N/A
2016,3,25,21,0,0,0,0,0,0,0,0,9,120.22,0,0.13,1.2000000000000002,1.827,266.7,100,10,1010,0.0000,0.0000,N/A
2016,3,25,21,30,0,0,0,0,0,0,0,8,125.18,0,0.13,1.1,1.836,266.7,100,10,1010,0.0000,0.0000,N/A
2016,3,25,22,0,0,0,0,0,0,0,0,8,129.69,0,0.13,1.1,1.846,270.6,100,10,1010,0.0000,0.0000,N/A
2016,3,25,22,30,0,0,0,0,0,0,0,8,133.62,0,0.13,1.1,1.857,270.6,100,10,1010,0.0000,0.0000,N/A
2016,3,25,23,0,0,0,0,0,0,0,0,8,136.79,0,0.13,1.1,1.869,281.40000000000003,100,10,1010,0.0000,0.0000,N/A
2016,3,25,23,30,0,0,0,0,0,0,0,8,139.01,0,0.13,1.1,1.873,281.40000000000003,100,10,1010,0.0000,0.0000,N/A
2016,3,26,0,0,0,0,0,0,0,0,0,8,140.13,0,0.13,1.1,1.877,296.7,100,10,1010,0.0000,0.0000,N/A
2016,3,26,0,30,0,0,0,0,0,0,0,8,140.05,0,0.13,1.1,1.844,296.7,100,10,1010,0.0000,0.0000,N/A
2016,3,26,1,0,0,0,0,0,0,0,0,8,138.77,0,0.13,1.2000000000000002,1.812,305.8,100,10,1010,0.0000,0.0000,N/A
2016,3,26,1,30,0,0,0,0,0,0,1,8,136.41,0,0.13,1.2000000000000002,1.7590000000000001,305.8,100,9,1010,0.0000,0.0000,N/A
2016,3,26,2,0,0,0,0,0,0,0,0,8,133.13,0,0.13,1.3,1.707,308.5,100,9,1010,0.0000,0.0000,N/A
2016,3,26,2,30,0,0,0,0,0,0,0,7,129.11,0,0.13,1.3,1.682,308.5,100,9,1010,0.0000,0.0000,N/A
2016,3,26,3,0,0,0,0,0,0,0,1,7,124.53,0,0.13,1.4000000000000001,1.6580000000000001,311.8,100,9,1010,0.0000,0.0000,N/A
2016,3,26,3,30,0,0,0,0,0,0,1,7,119.51,0,0.13,1.4000000000000001,1.676,311.8,100,9,1010,0.0000,0.0000,N/A
2016,3,26,4,0,0,0,0,0,0,0,1,7,114.18,0,0.13,1.4000000000000001,1.694,316.5,100,9,1010,0.0000,0.0000,N/A
2016,3,26,4,30,0,0,0,0,0,0,1,7,108.61,0,0.13,1.3,1.736,316.5,100,8,1010,0.0000,0.0000,N/A
2016,3,26,5,0,0,0,0,0,0,0,1,7,102.86,0,0.13,1.3,1.7790000000000001,319.5,100,8,1010,0.0000,0.0000,N/A
2016,3,26,5,30,0,0,0,0,0,0,1,7,97,0,0.13,1.3,1.826,319.5,100,9,1010,0.0000,0.0000,N/A
2016,3,26,6,0,0,0,0,0,0,0,1,8,91.07000000000001,0,0.13,1.3,1.873,316.8,100,10,1010,0.0000,0.0000,N/A
2016,3,26,6,30,26,317,53,26,317,53,1,8,85.10000000000001,0,0.13,1.8,1.9100000000000001,316.8,97.93,11,1010,0.0000,0.0000,N/A
2016,3,26,7,0,45,531,146,45,531,146,1,9,79.14,0,0.13,2.3000000000000003,1.948,314.3,90.81,12,1010,6.9610,5.3104,N/A
2016,3,26,7,30,59,659,249,59,659,249,0,9,73.23,0,0.13,2.5,1.974,314.3,85.03,13,1010,12.3734,9.5377,N/A
2016,3,26,8,0,68,745,354,68,745,354,0,9,67.4,0,0.13,2.7,2.001,320.90000000000003,79.8,15,1010,18.5318,14.3930,N/A
2016,3,26,8,30,75,803,456,75,803,456,0,9,61.7,0,0.13,2.9000000000000004,2.019,320.90000000000003,74.8,16,1010,24.8801,19.4125,N/A
2016,3,26,9,0,81,844,551,81,844,551,0,9,56.22,0,0.13,3.1,2.037,323.40000000000003,69.14,17,1010,31.0001,24.2570,N/A
2016,3,26,9,30,241,441,519,86,875,637,2,9,51.03,0,0.13,3.1,2.056,323.40000000000003,64.86,17,1010,29.8669,23.4142,N/A
2016,3,26,10,0,263,455,578,94,890,710,2,9,46.24,4,0.13,3.2,2.075,321.90000000000003,60.410000000000004,18,1020,33.8177,26.5448,N/A
2016,3,26,10,30,281,467,628,97,907,771,2,9,42.02,4,0.13,3.1,2.108,321.90000000000003,60.4,19,1010,37.1833,29.2115,N/A
2016,3,26,11,0,298,469,664,102,912,816,2,9,38.57,4,0.13,3.1,2.141,319,57.89,20,1010,39.6386,31.1579,N/A
2016,3,26,11,30,308,472,689,104,918,846,2,9,36.1,4,0.13,3,2.188,319,57.89,20,1010,41.3432,32.5090,N/A
2016,3,26,12,0,311,476,702,101,926,862,2,10,34.84,4,0.13,3,2.236,311.5,58.4,20,1010,42.2251,33.2076,N/A
2016,3,26,12,30,256,619,764,101,924,860,2,10,34.92,4,0.13,3,2.285,311.5,58.38,20,1010,45.9475,36.1348,N/A
2016,3,26,13,0,253,610,745,106,908,838,2,11,36.33,4,0.13,3,2.335,304.5,63.13,21,1010,44.6831,35.1342,N/A
2016,3,26,13,30,240,610,715,105,899,805,2,11,38.93,4,0.13,2.9000000000000004,2.3770000000000002,304.5,63.120000000000005,21,1010,42.6491,33.5225,N/A
2016,3,26,14,0,229,594,667,112,865,751,2,12,42.49,4,0.13,2.9000000000000004,2.42,298.1,67.46000000000001,21,1010,39.4444,30.9852,N/A
2016,3,26,14,30,214,580,611,109,845,688,7,12,46.79,0,0.13,2.9000000000000004,2.445,298.1,71.81,20,1010,35.6869,28.0085,N/A
2016,3,26,15,0,206,520,529,112,798,608,7,13,51.620000000000005,0,0.13,2.9000000000000004,2.47,290.8,74.53,20,1010,30.3724,23.8061,N/A
2016,3,26,15,30,183,496,454,106,760,522,3,13,56.85,0,0.13,2.8000000000000003,2.482,290.8,79.38,19,1010,25.4628,19.9187,N/A
2016,3,26,16,0,166,436,369,105,686,423,3,13,62.36,4,0.13,2.8000000000000003,2.494,284,80.36,19,1010,20.0476,15.6352,N/A
2016,3,26,16,30,116,448,284,93,614,323,8,13,68.07000000000001,0,0.13,2.6,2.499,284,85.64,18,1010,14.7849,11.4750,N/A
2016,3,26,17,0,77,520,221,77,520,221,1,13,73.9,0,0.13,2.5,2.504,273.6,91.54,17,1010,10.9142,8.4036,N/A
2016,3,26,17,30,57,372,122,57,372,122,1,13,79.82000000000001,0,0.13,2.3000000000000003,2.508,273.6,100,15,1010,5.8157,4.4328,N/A
2016,3,26,18,0,28,152,39,28,152,39,1,11,85.77,0,0.13,2.1,2.512,261.40000000000003,100,14,1020,0.0000,0.0000,N/A
2016,3,26,18,30,0,0,0,0,0,0,8,11,91.73,0,0.13,2,2.524,261.40000000000003,100,13,1020,0.0000,0.0000,N/A
2016,3,26,19,0,0,0,0,0,0,0,3,11,97.64,0,0.13,2,2.537,252.3,100,13,1020,0.0000,0.0000,N/A
2016,3,26,19,30,0,0,0,0,0,0,1,11,103.48,0,0.13,1.9000000000000001,2.5540000000000003,252.3,100,13,1020,0.0000,0.0000,N/A
2016,3,26,20,0,0,0,0,0,0,0,3,11,109.18,0,0.13,1.8,2.571,247.3,100,13,1020,0.0000,0.0000,N/A
2016,3,26,20,30,0,0,0,0,0,0,3,11,114.71000000000001,0,0.13,1.7000000000000002,2.584,247.3,100,12,1020,0.0000,0.0000,N/A
2016,3,26,21,0,0,0,0,0,0,0,8,11,119.99000000000001,0,0.13,1.6,2.597,245.70000000000002,100,12,1020,0.0000,0.0000,N/A
2016,3,26,21,30,0,0,0,0,0,0,1,9,124.93,0,0.13,1.5,2.594,245.70000000000002,100,12,1020,0.0000,0.0000,N/A
2016,3,26,22,0,0,0,0,0,0,0,0,9,129.41,0,0.13,1.5,2.593,244.70000000000002,100,12,1020,0.0000,0.0000,N/A
2016,3,26,22,30,0,0,0,0,0,0,0,9,133.31,0,0.13,1.5,2.594,244.70000000000002,100,12,1020,0.0000,0.0000,N/A
2016,3,26,23,0,0,0,0,0,0,0,0,9,136.45,0,0.13,1.6,2.596,244.8,100,12,1020,0.0000,0.0000,N/A
2016,3,26,23,30,0,0,0,0,0,0,1,9,138.64000000000001,0,0.13,1.5,2.607,244.8,100,12,1020,0.0000,0.0000,N/A
2016,3,27,0,0,0,0,0,0,0,0,1,9,139.74,0,0.13,1.5,2.618,248.60000000000002,100,12,1020,0.0000,0.0000,N/A
2016,3,27,0,30,0,0,0,0,0,0,3,9,139.65,0,0.13,1.5,2.593,248.60000000000002,100,11,1020,0.0000,0.0000,N/A
2016,3,27,1,0,0,0,0,0,0,0,3,9,138.37,0,0.13,1.5,2.568,256.3,100,11,1020,0.0000,0.0000,N/A
2016,3,27,1,30,0,0,0,0,0,0,3,9,136.02,0,0.13,1.5,2.508,256.3,100,11,1020,0.0000,0.0000,N/A
2016,3,27,2,0,0,0,0,0,0,0,1,9,132.75,0,0.13,1.5,2.448,258.90000000000003,100,11,1020,0.0000,0.0000,N/A
2016,3,27,2,30,0,0,0,0,0,0,3,9,128.75,0,0.13,1.5,2.379,258.90000000000003,100,11,1020,0.0000,0.0000,N/A
2016,3,27,3,0,0,0,0,0,0,0,7,9,124.18,0,0.13,1.5,2.311,257.2,100,11,1020,0.0000,0.0000,N/A
2016,3,27,3,30,0,0,0,0,0,0,7,9,119.18,0,0.13,1.5,2.23,257.2,100,11,1020,0.0000,0.0000,N/A
2016,3,27,4,0,0,0,0,0,0,0,1,9,113.85000000000001,0,0.13,1.5,2.149,254.5,100,11,1020,0.0000,0.0000,N/A
2016,3,27,4,30,0,0,0,0,0,0,1,9,108.29,0,0.13,1.5,2.059,254.5,100,11,1020,0.0000,0.0000,N/A
2016,3,27,5,0,0,0,0,0,0,0,1,9,102.56,0,0.13,1.6,1.97,251.8,100,11,1020,0.0000,0.0000,N/A
2016,3,27,5,30,0,0,0,0,0,0,1,9,96.7,0,0.13,1.9000000000000001,1.891,251.8,100,11,1020,0.0000,0.0000,N/A
2016,3,27,6,0,0,0,0,0,0,0,1,9,90.77,0,0.13,2.2,1.813,249.10000000000002,100,11,1020,0.0000,0.0000,N/A
2016,3,27,6,30,31,264,55,31,264,55,1,9,84.81,0,0.13,2.5,1.747,249.10000000000002,100,11,1020,0.0000,0.0000,N/A
2016,3,27,7,0,54,480,146,54,480,146,1,10,78.84,0,0.13,2.8000000000000003,1.681,249.60000000000002,94.9,12,1020,6.9653,5.3160,N/A
2016,3,27,7,30,69,616,250,69,616,250,1,10,72.92,0,0.13,2.8000000000000003,1.622,249.60000000000002,94.91,13,1020,12.4589,9.6084,N/A
2016,3,27,8,0,161,120,208,81,709,357,3,10,67.09,0,0.13,2.9000000000000004,1.564,248.5,88.44,14,1020,10.9163,8.4809,N/A
2016,3,27,8,30,204,212,305,90,773,461,2,10,61.39,0,0.13,3,1.518,248.5,82.84,14,1020,16.6739,13.0122,N/A
2016,3,27,9,0,225,351,423,103,805,555,2,10,55.89,0,0.13,3.1,1.473,251.8,78.28,15,1020,23.8369,18.6545,N/A
2016,3,27,9,30,272,342,489,109,841,642,2,10,50.69,4,0.13,3.3000000000000003,1.451,251.8,78.29,15,1020,28.1771,22.0917,N/A
2016,3,27,10,0,288,398,565,114,866,717,2,10,45.89,0,0.13,3.5,1.43,260.8,74.2,16,1020,33.0927,25.9778,N/A
2016,3,27,10,30,318,396,614,117,886,780,2,10,41.65,4,0.13,3.6,1.414,260.8,74.2,16,1020,36.3886,28.5890,N/A
2016,3,27,11,0,341,393,651,122,896,827,2,10,38.18,4,0.13,3.8000000000000003,1.399,267.6,73.60000000000001,17,1020,38.8956,30.5757,N/A
2016,3,27,11,30,349,403,677,124,905,859,2,10,35.7,4,0.13,3.8000000000000003,1.3780000000000001,267.6,73.60000000000001,17,1020,40.6549,31.9694,N/A
2016,3,27,12,0,353,407,690,126,909,875,2,10,34.44,4,0.13,3.9000000000000004,1.358,270.7,72.57000000000001,17,1020,41.5339,32.6657,N/A
2016,3,27,12,30,287,574,760,126,910,875,2,10,34.54,4,0.13,3.8000000000000003,1.322,270.7,72.55,17,1020,45.7391,35.9725,N/A
2016,3,27,13,0,273,588,749,117,921,862,2,10,35.980000000000004,4,0.13,3.8000000000000003,1.287,270.3,72.2,17,1020,44.9541,35.3488,N/A
2016,3,27,13,30,258,591,721,115,914,830,2,10,38.61,4,0.13,3.8000000000000003,1.226,270.3,72.17,17,1020,43.0376,33.8295,N/A
2016,3,27,14,0,241,589,677,116,896,780,2,9,42.2,4,0.13,3.8000000000000003,1.166,268.6,71.34,17,1020,40.0660,31.4751,N/A
2016,3,27,14,30,206,605,622,112,878,717,8,9,46.52,0,0.13,3.8000000000000003,1.103,268.6,76.06,16,1020,36.3604,28.5388,N/A
2016,3,27,15,0,193,579,555,109,850,639,2,9,51.39,4,0.13,3.8000000000000003,1.04,267.8,73.78,16,1020,31.8940,25.0005,N/A
2016,3,27,15,30,115,709,506,103,814,551,8,9,56.64,0,0.13,3.7,1.004,267.8,78.72,15,1020,28.4092,22.2256,N/A
2016,3,27,16,0,157,449,367,97,759,452,8,8,62.160000000000004,0,0.13,3.7,0.968,267.40000000000003,76.06,15,1020,19.9650,15.5729,N/A
2016,3,27,16,30,127,394,275,87,691,347,8,8,67.88,0,0.13,3.3000000000000003,0.9530000000000001,267.40000000000003,81.2,14,1020,14.3392,11.1312,N/A
2016,3,27,17,0,108,282,187,81,553,236,8,8,73.72,4,0.13,3,0.9390000000000001,262.8,86.4,13,1020,9.2504,7.1247,N/A
2016,3,27,17,30,69,202,105,61,400,133,8,8,79.64,4,0.13,2.7,0.9410000000000001,262.8,92.32000000000001,12,1020,5.0047,3.8154,N/A
2016,3,27,18,0,29,59,34,32,138,42,4,8,85.60000000000001,4,0.13,2.4000000000000004,0.9440000000000001,253.9,93.42,11,1020,0.0000,0.0000,N/A
2016,3,27,18,30,0,0,0,0,0,0,8,8,91.55,0,0.13,2.5,0.981,253.9,99.9,11,1020,0.0000,0.0000,N/A
2016,3,27,19,0,0,0,0,0,0,0,8,9,97.46000000000001,0,0.13,2.8000000000000003,1.018,253.3,100,11,1020,0.0000,0.0000,N/A
2016,3,27,19,30,0,0,0,0,0,0,8,9,103.28,0,0.13,2.8000000000000003,1.08,253.3,100,11,1020,0.0000,0.0000,N/A
2016,3,27,20,0,0,0,0,0,0,0,8,9,108.98,0,0.13,2.9000000000000004,1.1420000000000001,256.3,100,11,1020,0.0000,0.0000,N/A
2016,3,27,20,30,0,0,0,0,0,0,8,9,114.49000000000001,0,0.13,2.9000000000000004,1.228,256.3,100,11,1020,0.0000,0.0000,N/A
2016,3,27,21,0,0,0,0,0,0,0,8,8,119.75,0,0.13,2.9000000000000004,1.315,260.6,99.52,11,1020,0.0000,0.0000,N/A
2016,3,27,21,30,0,0,0,0,0,0,8,8,124.67,0,0.13,2.9000000000000004,1.3800000000000001,260.6,99.5,11,1020,0.0000,0.0000,N/A
2016,3,27,22,0,0,0,0,0,0,0,8,8,129.13,0,0.13,2.9000000000000004,1.445,266.40000000000003,98.02,11,1020,0.0000,0.0000,N/A
2016,3,27,22,30,0,0,0,0,0,0,8,8,133,0,0.13,2.8000000000000003,1.411,266.40000000000003,98,10,1010,0.0000,0.0000,N/A
2016,3,27,23,0,0,0,0,0,0,0,8,8,136.11,0,0.13,2.8000000000000003,1.3780000000000001,271.7,95.38,10,1010,0.0000,0.0000,N/A
2016,3,27,23,30,0,0,0,0,0,0,8,8,138.28,0,0.13,2.5,1.2710000000000001,271.7,100,10,1010,0.0000,0.0000,N/A
2016,3,28,0,0,0,0,0,0,0,0,8,7,139.36,0,0.13,2.4000000000000004,1.166,274.3,97.55,10,1010,0.0000,0.0000,N/A
2016,3,28,0,30,0,0,0,0,0,0,8,7,139.25,1,0.13,2.4000000000000004,1.084,274.3,100,9,1010,0.0000,0.0000,N/A
2016,3,28,1,0,0,0,0,0,0,0,0,7,137.98,0,0.13,2.5,1.002,273.8,100,9,1010,0.0000,0.0000,N/A
2016,3,28,1,30,0,0,0,0,0,0,0,7,135.63,0,0.13,2.7,0.979,273.8,100,9,1010,0.0000,0.0000,N/A
2016,3,28,2,0,0,0,0,0,0,0,0,6,132.37,0,0.13,2.9000000000000004,0.9560000000000001,275,98.48,9,1010,0.0000,0.0000,N/A
2016,3,28,2,30,0,0,0,0,0,0,1,6,128.39000000000001,0,0.13,3,0.9490000000000001,275,98.48,8,1010,0.0000,0.0000,N/A
2016,3,28,3,0,0,0,0,0,0,0,1,6,123.83,0,0.13,3.1,0.9430000000000001,278.5,95.83,8,1010,0.0000,0.0000,N/A
2016,3,28,3,30,0,0,0,0,0,0,1,6,118.84,0,0.13,3,0.912,278.5,100,8,1010,0.0000,0.0000,N/A
2016,3,28,4,0,0,0,0,0,0,0,1,5,113.53,0,0.13,3,0.882,282.40000000000003,99.9,8,1010,0.0000,0.0000,N/A
2016,3,28,4,30,0,0,0,0,0,0,1,5,107.98,0,0.13,2.8000000000000003,0.833,282.40000000000003,99.9,8,1010,0.0000,0.0000,N/A
2016,3,28,5,0,0,0,0,0,0,0,1,5,102.25,0,0.13,2.7,0.785,286.1,96.84,8,1010,0.0000,0.0000,N/A
2016,3,28,5,30,0,0,0,0,0,0,1,5,96.4,0,0.13,2.8000000000000003,0.746,286.1,96.84,8,1010,0.0000,0.0000,N/A
2016,3,28,6,0,0,0,0,0,0,0,1,5,90.47,0,0.13,2.9000000000000004,0.708,289.5,96,8,1010,0.0000,0.0000,N/A
2016,3,28,6,30,32,326,63,32,326,63,1,5,84.51,0,0.13,3.4000000000000004,0.6930000000000001,289.5,89.63,9,1010,0.0000,0.0000,N/A
2016,3,28,7,0,50,564,162,50,564,162,1,5,78.55,0,0.13,4,0.679,295.6,82.98,10,1010,7.7352,5.9064,N/A
2016,3,28,7,30,64,693,271,64,693,271,1,5,72.62,0,0.13,4.3,0.7020000000000001,295.6,82.98,10,1010,13.5433,10.4496,N/A
2016,3,28,8,0,71,785,381,71,785,381,1,4,66.78,0,0.13,4.6000000000000005,0.726,304.5,71.77,11,1010,20.0456,15.5782,N/A
2016,3,28,8,30,170,426,376,79,842,486,2,4,61.07,0,0.13,4.6000000000000005,0.755,304.5,71.77,11,1010,20.5963,16.0764,N/A
2016,3,28,9,0,200,465,463,84,884,584,3,3,55.57,0,0.13,4.6000000000000005,0.785,305.6,64.13,12,1010,26.1310,20.4526,N/A
2016,3,28,9,30,234,469,533,89,914,672,2,3,50.35,0,0.13,4.6000000000000005,0.801,305.6,64.13,12,1010,30.7517,24.1127,N/A
2016,3,28,10,0,252,494,599,93,936,749,2,3,45.53,0,0.13,4.6000000000000005,0.8180000000000001,303.1,60.17,13,1010,35.1223,27.5732,N/A
2016,3,28,10,30,228,631,702,95,952,811,2,3,41.28,0,0.13,4.6000000000000005,0.841,303.1,60.160000000000004,13,1010,41.6424,32.7189,N/A
2016,3,28,11,0,98,961,858,98,961,858,1,3,37.79,0,0.13,4.7,0.865,302.90000000000003,56.64,13,1010,51.3063,40.3338,N/A
2016,3,28,11,30,286,574,755,100,967,889,2,3,35.300000000000004,0,0.13,4.6000000000000005,0.898,302.90000000000003,56.63,13,1010,45.3737,35.6819,N/A
2016,3,28,12,0,301,554,761,101,967,903,2,3,34.05,0,0.13,4.6000000000000005,0.931,304.40000000000003,57.18,14,1010,45.8401,36.0540,N/A
2016,3,28,12,30,288,569,759,101,966,901,2,3,34.160000000000004,4,0.13,4.5,0.9580000000000001,304.40000000000003,57.17,14,1010,45.7105,35.9517,N/A
2016,3,28,13,0,315,480,706,125,918,871,2,3,35.62,0,0.13,4.5,0.986,306.3,57.25,14,1010,42.4030,33.3443,N/A
2016,3,28,13,30,303,477,677,123,908,836,2,3,38.29,4,0.13,4.3,1.008,306.3,57.230000000000004,14,1010,40.4394,31.7887,N/A
2016,3,28,14,0,285,472,637,118,896,785,2,3,41.910000000000004,4,0.13,4.2,1.033,306.7,57.34,14,1010,37.7268,29.6390,N/A
2016,3,28,14,30,267,457,583,114,875,720,2,3,46.26,4,0.13,4,1.055,306.7,57.32,13,1010,34.1082,26.7727,N/A
2016,3,28,15,0,191,589,561,108,850,642,2,3,51.15,4,0.13,3.8000000000000003,1.078,306.40000000000003,57.84,13,1010,32.2690,25.2963,N/A
2016,3,28,15,30,169,567,482,102,813,552,2,3,56.42,4,0.13,3.5,1.095,306.40000000000003,61.78,13,1010,27.0914,21.1967,N/A
2016,3,28,16,0,128,571,397,92,769,454,7,4,61.96,0,0.13,3.3000000000000003,1.113,304.7,63.910000000000004,13,1010,21.6250,16.8699,N/A
2016,3,28,16,30,9,0,9,83,701,349,8,4,67.69,0,0.13,2.7,1.119,304.7,68.3,12,1010,0.4700,0.3649,N/A
2016,3,28,17,0,6,0,6,68,616,243,7,5,73.54,4,0.13,2.1,1.125,296.6,75.52,12,1010,0.2973,0.2290,N/A
2016,3,28,17,30,52,472,138,52,472,138,1,5,79.47,0,0.13,1.8,1.119,296.6,80.76,10,1010,6.5776,5.0156,N/A
2016,3,28,18,0,28,249,48,28,249,48,1,6,85.42,0,0.13,1.5,1.113,292.5,88.27,9,1010,0.0000,0.0000,N/A
2016,3,28,18,30,0,0,0,0,0,0,0,6,91.37,0,0.13,1.5,1.103,292.5,94.51,9,1010,0.0000,0.0000,N/A
2016,3,28,19,0,0,0,0,0,0,0,0,6,97.28,0,0.13,1.6,1.093,294.8,95.31,9,1010,0.0000,0.0000,N/A
2016,3,28,19,30,0,0,0,0,0,0,0,6,103.09,0,0.13,1.6,1.073,294.8,95.32000000000001,8,1010,0.0000,0.0000,N/A
2016,3,28,20,0,0,0,0,0,0,0,1,6,108.78,0,0.13,1.6,1.054,294.8,97.41,8,1010,0.0000,0.0000,N/A
2016,3,28,20,30,0,0,0,0,0,0,0,6,114.28,0,0.13,1.5,1.026,294.8,100,8,1010,0.0000,0.0000,N/A
2016,3,28,21,0,0,0,0,0,0,0,0,6,119.52,0,0.13,1.5,0.998,290.3,100,8,1010,0.0000,0.0000,N/A
2016,3,28,21,30,0,0,0,0,0,0,1,6,124.41,0,0.13,1.4000000000000001,0.968,290.3,100,8,1010,0.0000,0.0000,N/A
2016,3,28,22,0,0,0,0,0,0,0,0,6,128.85,0,0.13,1.4000000000000001,0.9380000000000001,284,100,8,1010,0.0000,0.0000,N/A
2016,3,28,22,30,0,0,0,0,0,0,0,6,132.69,0,0.13,1.4000000000000001,0.921,284,100,7,1010,0.0000,0.0000,N/A
2016,3,28,23,0,0,0,0,0,0,0,0,6,135.77,0,0.13,1.4000000000000001,0.906,280.40000000000003,100,7,1010,0.0000,0.0000,N/A
2016,3,28,23,30,0,0,0,0,0,0,0,4,137.92000000000002,0,0.13,1.4000000000000001,0.91,280.40000000000003,100,7,1010,0.0000,0.0000,N/A
2016,3,29,0,0,0,0,0,0,0,0,0,4,138.97,0,0.13,1.4000000000000001,0.914,280.90000000000003,100,7,1010,0.0000,0.0000,N/A
2016,3,29,0,30,0,0,0,0,0,0,0,4,138.86,1,0.13,1.3,0.927,280.90000000000003,100,7,1010,0.0000,0.0000,N/A
2016,3,29,1,0,0,0,0,0,0,0,0,4,137.58,0,0.13,1.3,0.9410000000000001,282,100,7,1010,0.0000,0.0000,N/A
2016,3,29,1,30,0,0,0,0,0,0,0,4,135.24,0,0.13,1.2000000000000002,0.9590000000000001,282,100,7,1010,0.0000,0.0000,N/A
2016,3,29,2,0,0,0,0,0,0,0,0,4,132,0,0.13,1.2000000000000002,0.977,281.90000000000003,100,7,1010,0.0000,0.0000,N/A
2016,3,29,2,30,0,0,0,0,0,0,0,4,128.02,0,0.13,1.2000000000000002,0.99,281.90000000000003,100,7,1010,0.0000,0.0000,N/A
2016,3,29,3,0,0,0,0,0,0,0,1,4,123.48,0,0.13,1.2000000000000002,1.002,280.3,100,7,1010,0.0000,0.0000,N/A
2016,3,29,3,30,0,0,0,0,0,0,0,4,118.51,0,0.13,1.2000000000000002,1.008,280.3,100,7,1010,0.0000,0.0000,N/A
2016,3,29,4,0,0,0,0,0,0,0,1,4,113.21000000000001,0,0.13,1.2000000000000002,1.016,274.5,100,7,1010,0.0000,0.0000,N/A
2016,3,29,4,30,0,0,0,0,0,0,1,4,107.67,0,0.13,1.1,1.018,274.5,100,7,1010,0.0000,0.0000,N/A
2016,3,29,5,0,0,0,0,0,0,0,1,4,101.95,0,0.13,1.1,1.02,265.3,100,7,1010,0.0000,0.0000,N/A
2016,3,29,5,30,0,0,0,0,0,0,1,4,96.10000000000001,0,0.13,1,1.01,265.3,100,7,1010,0.0000,0.0000,N/A
2016,3,29,6,0,0,0,0,0,0,0,1,6,90.17,0,0.13,0.9,1.002,256.7,100,8,1010,0.0000,0.0000,N/A
